DATA_LEVEL,PUBLIC_OR_INDEPENDENT,DISTRICT_NUMBER,DISTRICT_NAME,SCHOOL_NUMBER,SCHOOL_NAME,SCHOOL_YEAR,MEASURE_NAME,MEASURE_VALUE
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868010,Dover Bay Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,1996/1997,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,1997/1998,FIRST TIME GRADE 12 GRAD,53
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,1998/1999,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,1999/2000,FIRST TIME GRADE 12 GRAD,67
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2000/2001,FIRST TIME GRADE 12 GRAD,67
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2001/2002,FIRST TIME GRADE 12 GRAD,74
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2002/2003,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2003/2004,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2004/2005,FIRST TIME GRADE 12 GRAD,67
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2005/2006,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2006/2007,FIRST TIME GRADE 12 GRAD,67
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2007/2008,FIRST TIME GRADE 12 GRAD,66
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2008/2009,FIRST TIME GRADE 12 GRAD,52
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2009/2010,FIRST TIME GRADE 12 GRAD,70
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2010/2011,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868011,John Barsby Community School,2011/2012,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,85
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,77
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,77
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,69
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868013,Woodlands Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,75
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,85
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,90
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,90
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6868015,Wellington Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899021,5 Acres Alternate,2008/2009,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899021,5 Acres Alternate,2009/2010,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899021,5 Acres Alternate,2010/2011,FIRST TIME GRADE 12 GRAD,17
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899021,5 Acres Alternate,2011/2012,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,1996/1997,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,1997/1998,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,1998/1999,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,1999/2000,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2000/2001,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2001/2002,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2002/2003,FIRST TIME GRADE 12 GRAD,10
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2003/2004,FIRST TIME GRADE 12 GRAD,4
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2004/2005,FIRST TIME GRADE 12 GRAD,18
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2005/2006,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2006/2007,FIRST TIME GRADE 12 GRAD,4
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2007/2008,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2008/2009,FIRST TIME GRADE 12 GRAD,23
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2009/2010,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2010/2011,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899022,Vast Centre,2011/2012,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,1998/1999,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,1999/2000,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,2000/2001,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,2001/2002,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,2002/2003,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,2004/2005,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899098,Northbrook Learning Centre,2005/2006,FIRST TIME GRADE 12 GRAD,8
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,1999/2000,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2000/2001,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2005/2006,FIRST TIME GRADE 12 GRAD,65
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2006/2007,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2007/2008,FIRST TIME GRADE 12 GRAD,39
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2008/2009,FIRST TIME GRADE 12 GRAD,52
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2009/2010,FIRST TIME GRADE 12 GRAD,37
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2010/2011,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899114,Nanaimo Career & Technical Ctr,2011/2012,FIRST TIME GRADE 12 GRAD,45
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899165,Learn @ Home 8-12,2006/2007,FIRST TIME GRADE 12 GRAD,16
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899165,Learn @ Home 8-12,2007/2008,FIRST TIME GRADE 12 GRAD,60
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899165,Learn @ Home 8-12,2008/2009,FIRST TIME GRADE 12 GRAD,27
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899165,Learn @ Home 8-12,2009/2010,FIRST TIME GRADE 12 GRAD,19
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899165,Learn @ Home 8-12,2010/2011,FIRST TIME GRADE 12 GRAD,33
SCHOOL LEVEL,BC Public School,68,Nanaimo-Ladysmith,6899165,Learn @ Home 8-12,2011/2012,FIRST TIME GRADE 12 GRAD,21
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2004/2005,FIRST TIME GRADE 12 GRAD,16
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2005/2006,FIRST TIME GRADE 12 GRAD,18
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2006/2007,FIRST TIME GRADE 12 GRAD,13
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2007/2008,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2008/2009,FIRST TIME GRADE 12 GRAD,20
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2009/2010,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969000,Continuing Education Centre SD 69,2010/2011,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,69
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,90
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,94
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,69,Qualicum,6969012,Ecole Secondaire Ballenas Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,74
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,73
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,69
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,77
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,74
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,73
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,90
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,69,Qualicum,6969014,Kwalikum Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,1999/2000,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2000/2001,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2001/2002,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2002/2003,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2005/2006,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6969016,False Bay School,2009/2010,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,1997/1998,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2002/2003,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2005/2006,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2007/2008,FIRST TIME GRADE 12 GRAD,90
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2008/2009,FIRST TIME GRADE 12 GRAD,14
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2009/2010,FIRST TIME GRADE 12 GRAD,73
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2010/2011,FIRST TIME GRADE 12 GRAD,18
SCHOOL LEVEL,BC Public School,69,Qualicum,6999094,Collaborative Education Alternative Prg.,2011/2012,FIRST TIME GRADE 12 GRAD,33
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,1996/1997,FIRST TIME GRADE 12 GRAD,30
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,1997/1998,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,1998/1999,FIRST TIME GRADE 12 GRAD,38
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,1999/2000,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2000/2001,FIRST TIME GRADE 12 GRAD,48
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2001/2002,FIRST TIME GRADE 12 GRAD,16
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2002/2003,FIRST TIME GRADE 12 GRAD,20
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2003/2004,FIRST TIME GRADE 12 GRAD,31
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2004/2005,FIRST TIME GRADE 12 GRAD,33
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2005/2006,FIRST TIME GRADE 12 GRAD,17
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2006/2007,FIRST TIME GRADE 12 GRAD,29
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2007/2008,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2008/2009,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2009/2010,FIRST TIME GRADE 12 GRAD,37
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2010/2011,FIRST TIME GRADE 12 GRAD,20
SCHOOL LEVEL,BC Public School,69,Qualicum,6999123,Pass/Woodwinds Alternate,2011/2012,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,57
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,58
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,69
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,75
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,71
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,75
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,77
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,70,Alberni,7070001,Alberni District Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,62
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,65
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,65
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,69
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,67
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,58
SCHOOL LEVEL,BC Public School,70,Alberni,7070005,Ucluelet Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,50
